filename,name,age,age_group,gender,right_eye,left_eye,mouth_center,left_ear_lobe,right_ear_lobe
data_CTai/face_images/img-id1096-object-3.png,sagu,20,adult,male,Inf Inf,17 127,28 267,125 132,Inf Inf
data_CTai/face_images/img-id1096-object-4.png,lilou,2,infant,male,14 40,33 35,20 97,96 51,Inf Inf
data_CTai/face_images/img-id1097-object-1.png,sumatra,44,elderly,female,90 116,177 119,145 239,Inf Inf,Inf Inf
data_CTai/face_images/img-id1097-object-2.png,coco,29,adult,female,Inf Inf,32 91,-3 222,93 88,Inf Inf
data_CTai/face_images/img-id1098-object-1.png,sumatra,44,elderly,female,126 106,194 98,194 222,Inf Inf,Inf Inf
data_CTai/face_images/img-id1098-object-3.png,sagu,20,adult,male,20 109,75 127,22 259,210 131,Inf Inf
data_CTai/face_images/img-id1099-object-1.png,sagu,20,adult,male,Inf Inf,59 97,7 227,181 103,Inf Inf
data_CTai/face_images/img-id1099-object-2.png,coco,29,adult,female,Inf Inf,37 107,48 233,107 104,Inf Inf
data_CTai/face_images/img-id1099-object-3.png,sumatra,44,elderly,female,128 115,186 84,190 199,Inf Inf,Inf Inf
data_CTai/face_images/img-id1100-object-1.png,sumatra,44,elderly,female,82 82,132 71,124 160,Inf Inf,Inf Inf
data_CTai/face_images/img-id1101-object-1.png,sumatra,44,elderly,female,104 71,146 67,148 161,Inf Inf,Inf Inf
data_CTai/face_images/img-id1102-object-2.png,sumatra,44,elderly,female,51 83,110 81,93 170,166 53,Inf Inf
data_CTai/face_images/img-id1102-object-3.png,athena,10,juvenile,female,78 107,127 94,115 173,Inf Inf,Inf Inf
data_CTai/face_images/img-id1103-object-1.png,athena,10,juvenile,female,100 97,143 84,138 163,Inf Inf,49 95
data_CTai/face_images/img-id1103-object-2.png,sagu,20,adult,male,Inf Inf,62 91,51 193,142 104,Inf Inf
data_CTai/face_images/img-id1103-object-4.png,sumatra,44,elderly,female,78 71,128 62,107 153,Inf Inf,Inf Inf
data_CTai/face_images/img-id1104-object-1.png,athena,10,juvenile,female,72 100,116 90,114 170,158 41,Inf Inf
data_CTai/face_images/img-id1104-object-2.png,sagu,20,adult,male,Inf Inf,28 53,12 146,73 67,Inf Inf
data_CTai/face_images/img-id1105-object-2.png,sassandra,2,infant,female,85 36,120 31,111 88,Inf Inf,32 58
data_CTai/face_images/img-id1105-object-3.png,sagu,20,adult,male,Inf Inf,22 89,35 189,108 84,Inf Inf
data_CTai/face_images/img-id1106-object-1.png,coco,29,adult,female,158 149,226 134,183 251,Inf Inf,63 108
data_CTai/face_images/img-id1106-object-2.png,sagu,20,adult,male,Inf Inf,51 67,34 155,135 79,Inf Inf
data_CTai/face_images/img-id1106-object-3.png,akrouba,5,infant,female,82 53,110 50,109 105,Inf Inf,Inf Inf
data_CTai/face_images/img-id1107-object-1.png,sagu,20,adult,male,71 83,137 74,113 183,202 73,Inf Inf
data_CTai/face_images/img-id1107-object-2.png,akrouba,5,infant,female,69 87,107 78,120 137,144 50,Inf Inf
data_CTai/face_images/img-id1108-object-1.png,sumatra,44,elderly,female,64 67,112 59,105 148,171 34,Inf Inf
data_CTai/face_images/img-id1108-object-2.png,sagu,20,adult,male,Inf Inf,25 81,31 184,106 66,Inf Inf
data_CTai/face_images/img-id1109-object-2.png,sumatra,44,elderly,female,57 64,100 57,92 150,155 43,Inf Inf
data_CTai/face_images/img-id1110-object-1.png,sumatra,44,elderly,female,99 56,124 50,135 145,Inf Inf,30 53
data_CTai/face_images/img-id1110-object-2.png,coco,29,adult,female,Inf Inf,26 90,35 176,87 76,Inf Inf
data_CTai/face_images/img-id1110-object-3.png,sagu,20,adult,male,Inf Inf,22 85,20 182,113 65,Inf Inf
data_CTai/face_images/img-id1111-object-1.png,sumatra,44,elderly,female,Inf Inf,43 46,5 126,108 53,Inf Inf
data_CTai/face_images/img-id1111-object-2.png,coco,29,adult,female,Inf Inf,18 94,54 181,73 68,Inf Inf
data_CTai/face_images/img-id1111-object-3.png,sagu,20,adult,male,79 92,141 84,118 182,Inf Inf,Inf Inf
data_CTai/face_images/img-id1111-object-4.png,sassandra,2,infant,female,60 54,85 72,53 121,Inf Inf,Inf Inf
data_CTai/face_images/img-id1112-object-1.png,sassandra,2,infant,female,40 65,71 78,28 124,Inf Inf,Inf Inf
data_CTai/face_images/img-id1112-object-2.png,sagu,20,adult,male,Inf Inf,26 91,24 178,102 83,Inf Inf
data_CTai/face_images/img-id1112-object-4.png,coco,29,adult,female,Inf Inf,34 103,55 194,84 82,Inf Inf
data_CTai/face_images/img-id1113-object-2.png,sassandra,2,infant,female,49 66,84 71,56 126,Inf Inf,Inf Inf
data_CTai/face_images/img-id1113-object-3.png,sumatra,44,elderly,female,33 84,85 84,72 160,137 57,Inf Inf
data_CTai/face_images/img-id1113-object-4.png,coco,29,adult,female,Inf Inf,24 85,31 187,84 70,Inf Inf
data_CTai/face_images/img-id1114-object-1.png,coco,29,adult,female,50 65,106 67,61 148,171 89,Inf Inf
data_CTai/face_images/img-id1114-object-2.png,caramel,7,juvenile,male,131 109,171 102,127 184,Inf Inf,46 86
data_CTai/face_images/img-id1114-object-3.png,sumatra,44,elderly,female,82 78,135 69,134 155,Inf Inf,Inf Inf
data_CTai/face_images/img-id1115-object-1.png,caramel,7,juvenile,male,72 115,135 127,89 192,Inf Inf,Inf Inf
data_CTai/face_images/img-id1115-object-2.png,coco,29,adult,female,Inf Inf,28 61,10 134,76 49,Inf Inf
data_CTai/face_images/img-id1117-object-1.png,kinshasa,19,adult,female,72 118,138 115,128 236,227 65,Inf Inf
data_CTai/face_images/img-id1117-object-2.png,shogun,8,juvenile,unknown,216 163,285 157,259 325,Inf Inf,60 157
data_CTai/face_images/img-id1118-object-1.png,kinshasa,19,adult,female,66 140,124 143,105 252,221 108,Inf Inf
data_CTai/face_images/img-id1120-object-1.png,kinshasa,19,adult,female,80 135,144 132,132 251,233 90,Inf Inf
data_CTai/face_images/img-id1121-object-1.png,shogun,8,juvenile,male,96 88,166 96,132 210,Inf Inf,Inf Inf
data_CTai/face_images/img-id1122-object-1.png,shogun,8,juvenile,male,104 129,174 125,141 243,Inf Inf,Inf Inf
data_CTai/face_images/img-id1123-object-1.png,shogun,8,juvenile,male,78 130,147 129,128 239,239 82,Inf Inf
data_CTai/face_images/img-id1124-object-1.png,shogun,8,juvenile,male,186 128,236 114,227 244,Inf Inf,65 130
data_CTai/face_images/img-id1125-object-1.png,shogun,8,juvenile,male,61 96,127 105,78 218,226 120,Inf Inf
data_CTai/face_images/img-id1126-object-1.png,shogun,8,juvenile,male,136 97,201 104,174 200,Inf Inf,44 105
data_CTai/face_images/img-id1127-object-1.png,kinshasa,19,adult,female,56 94,113 96,78 186,196 77,Inf Inf
data_CTai/face_images/img-id1128-object-1.png,kinshasa,19,adult,female,63 99,127 98,100 212,201 59,Inf Inf
data_CTai/face_images/img-id1130-object-1.png,kiriku,4,infant,male,70 154,123 136,131 232,218 93,Inf Inf
data_CTai/face_images/img-id1132-object-1.png,kiriku,4,infant,male,24 78,61 83,19 171,180 123,Inf Inf
data_CTai/face_images/img-id1133-object-1.png,kiriku,4,infant,male,235 118,288 115,286 220,Inf Inf,76 156
data_CTai/face_images/img-id1134-object-1.png,kiriku,4,infant,male,236 63,301 75,313 190,Inf Inf,90 125
data_CTai/face_images/img-id1138-object-1.png,oscar,4,infant,male,200 68,Inf Inf,277 187,Inf Inf,90 153
data_CTai/face_images/img-id1139-object-1.png,oscar,4,infant,male,205 166,275 154,244 279,Inf Inf,68 135
data_CTai/face_images/img-id1140-object-1.png,oscar,4,infant,male,204 120,268 109,244 244,Inf Inf,70 119
data_CTai/face_images/img-id1141-object-1.png,oscar,4,infant,male,195 99,269 96,249 235,Inf Inf,68 122
data_CTai/face_images/img-id1142-object-1.png,oscar,4,infant,male,175 138,Inf Inf,174 256,Inf Inf,41 113
data_CTai/face_images/img-id1142-object-2.png,kiriku,4,infant,male,156 169,236 170,155 265,Inf Inf,Inf Inf
data_CTai/face_images/img-id1143-object-1.png,oscar,4,infant,male,205 59,Inf Inf,275 182,Inf Inf,87 145
data_CTai/face_images/img-id1145-object-1.png,wapi,41,elderly,female,79 64,115 75,80 155,Inf Inf,23 44
data_CTai/face_images/img-id1145-object-2.png,coco,29,adult,female,30 82,68 75,67 154,129 35,Inf Inf
data_CTai/face_images/img-id1146-object-1.png,coco,29,adult,female,29 89,69 79,97 165,122 44,Inf Inf
data_CTai/face_images/img-id1146-object-3.png,caramel,7,juvenile,male,100 50,130 54,120 110,Inf Inf,23 60
data_CTai/face_images/img-id1147-object-1.png,caramel,7,juvenile,male,40 59,80 64,53 131,Inf Inf,Inf Inf
data_CTai/face_images/img-id1147-object-2.png,wapi,41,elderly,female,71 79,111 84,68 158,Inf Inf,32 49
data_CTai/face_images/img-id1147-object-3.png,coco,29,adult,female,23 92,62 79,68 151,120 39,Inf Inf
data_CTai/face_images/img-id1148-object-1.png,caramel,7,juvenile,unknown,91 47,117 53,98 114,Inf Inf,27 46
data_CTai/face_images/img-id1149-object-1.png,coco,29,adult,female,75 53,125 51,107 129,Inf Inf,Inf Inf
data_CTai/face_images/img-id1150-object-1.png,coco,29,adult,female,24 75,58 72,56 154,119 48,Inf Inf
data_CTai/face_images/img-id1151-object-1.png,wala,4,infant,female,144 80,197 79,162 181,Inf Inf,50 89
data_CTai/face_images/img-id1152-object-1.png,louise,29,adult,female,89 78,143 75,115 171,Inf Inf,Inf Inf
data_CTai/face_images/img-id1153-object-1.png,caramel,7,juvenile,male,60 72,110 84,61 146,Inf Inf,Inf Inf
data_CTai/face_images/img-id1153-object-2.png,shogun,8,juvenile,male,57 49,96 45,80 109,Inf Inf,Inf Inf
data_CTai/face_images/img-id1154-object-1.png,caramel,7,juvenile,male,98 57,129 52,119 134,Inf Inf,22 49
data_CTai/face_images/img-id1155-object-1.png,sassandra,2,infant,female,26 57,65 63,20 117,135 98,Inf Inf
data_CTai/face_images/img-id1155-object-2.png,caramel,7,juvenile,male,93 59,126 57,115 138,Inf Inf,20 49
data_CTai/face_images/img-id1156-object-1.png,wapi,41,elderly,female,67 95,129 91,112 173,175 49,Inf Inf
data_CTai/face_images/img-id1156-object-2.png,caramel,7,juvenile,female,108 94,145 93,99 180,Inf Inf,32 72
data_CTai/face_images/img-id1158-object-1.png,julia,39,adult,female,69 120,141 120,103 222,Inf Inf,Inf Inf
data_CTai/face_images/img-id1158-object-2.png,shogun,8,juvenile,male,71 111,116 119,82 208,195 106,Inf Inf
data_CTai/face_images/img-id1159-object-1.png,julia,39,adult,female,33 50,67 47,53 103,Inf Inf,Inf Inf
data_CTai/face_images/img-id1160-object-1.png,atra,28,adult,female,96 82,166 96,114 207,Inf Inf,Inf Inf
data_CTai/face_images/img-id1160-object-2.png,sagu,20,adult,male,Inf Inf,133 122,114 246,47 74,Inf Inf
data_CTai/face_images/img-id1161-object-1.png,sagu,20,adult,male,115 71,189 72,158 177,Inf Inf,Inf Inf
data_CTai/face_images/img-id1161-object-3.png,akwaba,0,infant,male,114 54,137 53,135 114,Inf Inf,48 71
data_CTai/face_images/img-id1162-object-1.png,atra,28,adult,female,122 131,143 139,124 242,Inf Inf,53 76
data_CTai/face_images/img-id1162-object-2.png,akwaba,0,infant,male,98 30,128 17,155 52,Inf Inf,74 95
data_CTai/face_images/img-id1163-object-1.png,atra,28,adult,female,126 113,Inf Inf,126 226,Inf Inf,47 63
data_CTai/face_images/img-id1163-object-2.png,akwaba,0,infant,male,96 79,130 65,137 129,Inf Inf,51 111
data_CTai/face_images/img-id1164-object-1.png,atra,28,adult,female,144 105,Inf Inf,170 209,Inf Inf,53 75
data_CTai/face_images/img-id1164-object-2.png,akwaba,0,infant,male,77 62,114 51,117 115,Inf Inf,Inf Inf
data_CTai/face_images/img-id1164-object-3.png,sagu,20,adult,male,134 112,Inf Inf,139 211,Inf Inf,43 63
data_CTai/face_images/img-id1165-object-1.png,atra,28,adult,female,121 68,189 60,169 134,Inf Inf,Inf Inf
data_CTai/face_images/img-id1166-object-1.png,akwaba,0,infant,male,41 31,74 18,79 52,Inf Inf,Inf Inf
data_CTai/face_images/img-id1166-object-2.png,atra,28,adult,female,133 111,Inf Inf,135 214,Inf Inf,58 70
data_CTai/face_images/img-id1167-object-1.png,atra,28,adult,female,100 81,168 87,140 181,Inf Inf,Inf Inf
data_CTai/face_images/img-id1167-object-2.png,akwaba,0,infant,male,77 99,Inf Inf,46 160,Inf Inf,28 74
data_CTai/face_images/img-id1170-object-2.png,lilou,2,infant,male,82 97,122 134,39 175,183 204,Inf Inf
data_CTai/face_images/img-id1171-object-1.png,lilou,2,infant,male,23 60,63 63,35 129,145 85,Inf Inf
data_CTai/face_images/img-id1172-object-2.png,lilou,2,infant,male,51 87,Inf Inf,26 118,Inf Inf,20 42
data_CTai/face_images/img-id1173-object-2.png,lilou,2,infant,male,42 94,Inf Inf,16 113,Inf Inf,26 45
data_CTai/face_images/img-id1174-object-1.png,lilou,2,infant,male,37 83,Inf Inf,19 99,Inf Inf,34 43
data_CTai/face_images/img-id1174-object-2.png,sumatra,44,elderly,female,89 71,131 73,102 154,Inf Inf,25 45
data_CTai/face_images/img-id1175-object-1.png,sumatra,44,elderly,female,84 70,120 71,95 153,Inf Inf,21 43
data_CTai/face_images/img-id1176-object-1.png,sumatra,44,elderly,female,81 49,124 52,102 134,Inf Inf,Inf Inf
data_CTai/face_images/img-id1176-object-2.png,lilou,2,infant,male,52 89,Inf Inf,14 100,Inf Inf,53 30
data_CTai/face_images/img-id1177-object-1.png,sumatra,44,elderly,female,79 56,126 56,111 124,Inf Inf,Inf Inf
data_CTai/face_images/img-id1178-object-1.png,sumatra,44,elderly,female,76 53,118 51,92 119,Inf Inf,Inf Inf
data_CTai/face_images/img-id1179-object-2.png,lilou,2,infant,male,38 56,61 72,23 105,Inf Inf,Inf Inf
data_CTai/face_images/img-id1180-object-1.png,sumatra,44,elderly,female,97 68,137 69,113 150,Inf Inf,30 55
data_CTai/face_images/img-id1181-object-1.png,sumatra,44,elderly,female,96 100,152 110,105 215,Inf Inf,Inf Inf
data_CTai/face_images/img-id1182-object-1.png,sumatra,44,elderly,female,107 138,197 152,Inf Inf,Inf Inf,Inf Inf
data_CTai/face_images/img-id1183-object-1.png,sumatra,44,elderly,female,160 74,238 68,230 184,Inf Inf,51 101
data_CTai/face_images/img-id1184-object-1.png,sumatra,44,elderly,female,134 140,207 151,147 273,Inf Inf,38 92
data_CTai/face_images/img-id1184-object-2.png,sassandra,2,infant,female,Inf Inf,42 73,14 155,124 100,Inf Inf
data_CTai/face_images/img-id1186-object-1.png,sumatra,44,elderly,female,154 101,222 100,Inf Inf,Inf Inf,Inf Inf
data_CTai/face_images/img-id1187-object-1.png,sumatra,44,elderly,female,109 125,190 138,143 266,Inf Inf,Inf Inf
data_CTai/face_images/img-id1188-object-1.png,sumatra,44,elderly,female,125 129,208 139,157 265,Inf Inf,Inf Inf
data_CTai/face_images/img-id1189-object-1.png,sumatra,44,elderly,female,136 134,217 134,171 263,Inf Inf,34 93
data_CTai/face_images/img-id1190-object-1.png,sumatra,44,elderly,female,143 126,224 128,179 264,Inf Inf,34 87
data_CTai/face_images/img-id1191-object-1.png,sumatra,44,elderly,female,55 97,129 125,33 228,230 156,Inf Inf
data_CTai/face_images/img-id1191-object-2.png,sassandra,2,infant,female,Inf Inf,45 56,11 140,127 100,Inf Inf
data_CTai/face_images/img-id1192-object-1.png,sumatra,44,elderly,female,133 115,218 119,175 266,Inf Inf,38 85
data_CTai/face_images/img-id1192-object-2.png,sassandra,2,infant,female,Inf Inf,40 64,10 141,113 85,Inf Inf
data_CTai/face_images/img-id1193-object-1.png,sagu,20,adult,male,119 102,173 102,127 197,Inf Inf,45 66
data_CTai/face_images/img-id1193-object-2.png,atra,28,adult,female,105 143,Inf Inf,67 246,Inf Inf,46 89
data_CTai/face_images/img-id1193-object-3.png,akwaba,0,infant,male,52 28,80 10,108 48,Inf Inf,52 89
data_CTai/face_images/img-id1194-object-1.png,atra,28,adult,female,123 114,Inf Inf,124 220,Inf Inf,59 91
data_CTai/face_images/img-id1194-object-2.png,akwaba,0,infant,male,65 50,102 49,81 103,Inf Inf,Inf Inf
data_CTai/face_images/img-id1194-object-3.png,sagu,20,adult,male,Inf Inf,112 100,105 177,38 54,Inf Inf
data_CTai/face_images/img-id1195-object-2.png,atra,28,adult,female,113 103,Inf Inf,120 202,Inf Inf,48 72
data_CTai/face_images/img-id1195-object-3.png,akwaba,0,infant,male,66 50,103 48,86 103,Inf Inf,Inf Inf
data_CTai/face_images/img-id1196-object-1.png,akwaba,0,infant,male,72 31,105 28,90 76,Inf Inf,Inf Inf
data_CTai/face_images/img-id1196-object-2.png,sagu,20,adult,male,96 97,Inf Inf,62 205,Inf Inf,28 78
data_CTai/face_images/img-id1197-object-1.png,atra,28,adult,female,119 85,173 85,154 175,Inf Inf,43 89
data_CTai/face_images/img-id1197-object-2.png,akwaba,0,infant,male,65 52,103 54,79 111,Inf Inf,Inf Inf
data_CTai/face_images/img-id1198-object-1.png,akwaba,0,infant,male,63 61,101 62,75 117,Inf Inf,Inf Inf
data_CTai/face_images/img-id1198-object-2.png,atra,28,adult,female,97 108,Inf Inf,Inf Inf,Inf Inf,36 60
data_CTai/face_images/img-id1199-object-1.png,akwaba,0,infant,male,58 41,96 44,72 98,Inf Inf,Inf Inf
data_CTai/face_images/img-id1199-object-2.png,atra,28,adult,female,80 125,Inf Inf,Inf Inf,Inf Inf,22 75
data_CTai/face_images/img-id1200-object-1.png,akwaba,0,infant,male,62 51,102 51,82 111,Inf Inf,Inf Inf
data_CTai/face_images/img-id1200-object-2.png,atra,28,adult,female,105 119,143 137,Inf Inf,Inf Inf,35 71
data_CTai/face_images/img-id1201-object-1.png,atra,28,adult,male,103 98,138 103,Inf Inf,Inf Inf,36 62
data_CTai/face_images/img-id1201-object-2.png,akwaba,0,infant,male,100 39,128 34,137 85,Inf Inf,60 83
data_CTai/face_images/img-id1202-object-1.png,akwaba,0,infant,male,82 45,117 39,111 86,Inf Inf,Inf Inf
data_CTai/face_images/img-id1202-object-2.png,atra,28,adult,female,110 98,Inf Inf,Inf Inf,Inf Inf,37 66
data_CTai/face_images/img-id1203-object-1.png,atra,28,adult,female,127 93,Inf Inf,Inf Inf,Inf Inf,56 67
data_CTai/face_images/img-id1203-object-2.png,akwaba,0,infant,male,96 31,Inf Inf,137 68,Inf Inf,50 67
data_CTai/face_images/img-id1204-object-1.png,atra,28,adult,female,122 89,187 93,164 174,Inf Inf,27 70
data_CTai/face_images/img-id1205-object-1.png,atra,28,adult,female,127 107,Inf Inf,129 220,Inf Inf,43 66
data_CTai/face_images/img-id1206-object-2.png,akwaba,0,infant,male,105 69,158 63,133 145,Inf Inf,Inf Inf
data_CTai/face_images/img-id1206-object-3.png,akrouba,5,infant,female,61 105,111 94,104 191,195 74,Inf Inf
data_CTai/face_images/img-id1207-object-1.png,atra,28,adult,female,143 179,Inf Inf,134 305,Inf Inf,57 114
data_CTai/face_images/img-id1207-object-2.png,akrouba,5,infant,female,40 92,88 89,51 185,190 72,Inf Inf
data_CTai/face_images/img-id1208-object-1.png,atra,28,adult,female,155 150,Inf Inf,177 289,Inf Inf,58 103
data_CTai/face_images/img-id1208-object-2.png,akwaba,0,infant,male,31 76,73 61,72 125,161 76,Inf Inf
data_CTai/face_images/img-id1208-object-3.png,akrouba,5,infant,female,83 141,158 126,159 212,236 67,Inf Inf
data_CTai/face_images/img-id1209-object-1.png,akwaba,0,infant,male,63 84,112 62,115 131,Inf Inf,Inf Inf
data_CTai/face_images/img-id1209-object-3.png,akrouba,5,infant,female,98 148,170 146,155 220,267 123,Inf Inf
data_CTai/face_images/img-id1210-object-1.png,atra,28,adult,female,65 142,137 134,98 289,263 112,Inf Inf
data_CTai/face_images/img-id1211-object-1.png,akwaba,0,infant,male,104 92,154 67,162 158,Inf Inf,Inf Inf
data_CTai/face_images/img-id1211-object-2.png,atra,28,adult,female,139 157,191 165,154 305,Inf Inf,44 95
data_CTai/face_images/img-id1212-object-1.png,atra,28,adult,female,193 182,234 200,208 347,Inf Inf,60 76
data_CTai/face_images/img-id1213-object-1.png,akwaba,0,infant,male,205 75,Inf Inf,274 159,Inf Inf,115 133
data_CTai/face_images/img-id1214-object-1.png,atra,28,adult,female,159 252,256 293,128 429,Inf Inf,72 113
data_CTai/face_images/img-id1215-object-2.png,akwaba,0,infant,male,184 100,Inf Inf,208 190,Inf Inf,85 167
data_CTai/face_images/img-id1216-object-1.png,athena,10,juvenile,female,57 148,156 161,66 304,286 142,Inf Inf
data_CTai/face_images/img-id1217-object-1.png,sumatra,44,elderly,female,47 89,90 96,58 193,166 92,Inf Inf
data_CTai/face_images/img-id1218-object-1.png,sumatra,44,elderly,female,61 79,112 79,84 181,182 65,Inf Inf
data_CTai/face_images/img-id1219-object-1.png,sumatra,44,elderly,female,29 81,73 90,36 178,148 82,Inf Inf
data_CTai/face_images/img-id1220-object-2.png,sassandra,2,infant,female,28 83,53 81,62 154,135 71,Inf Inf
data_CTai/face_images/img-id1221-object-1.png,wapi,41,elderly,female,59 123,118 118,82 258,236 92,Inf Inf
data_CTai/face_images/img-id1222-object-1.png,wapi,41,elderly,female,71 52,92 53,92 113,Inf Inf,15 42
data_CTai/face_images/img-id1222-object-2.png,sassandra,2,infant,female,62 36,Inf Inf,99 59,Inf Inf,36 67
data_CTai/face_images/img-id1223-object-1.png,coco,29,adult,female,84 20,122 16,135 65,Inf Inf,35 53
data_CTai/face_images/img-id1223-object-2.png,wapi,41,elderly,female,79 55,Inf Inf,87 121,Inf Inf,24 43
data_CTai/face_images/img-id1224-object-1.png,wapi,41,elderly,female,54 74,86 81,47 132,Inf Inf,16 43
data_CTai/face_images/img-id1224-object-2.png,sassandra,2,infant,female,26 60,45 51,51 91,91 33,Inf Inf
data_CTai/face_images/img-id1224-object-3.png,coco,29,adult,female,Inf Inf,35 48,7 107,86 49,Inf Inf
data_CTai/face_images/img-id1225-object-1.png,wapi,41,elderly,female,64 44,107 34,102 100,Inf Inf,Inf Inf
data_CTai/face_images/img-id1225-object-2.png,coco,29,adult,female,Inf Inf,39 72,60 138,93 51,Inf Inf
data_CTai/face_images/img-id1226-object-1.png,sassandra,2,infant,female,59 33,83 39,75 71,Inf Inf,17 38
data_CTai/face_images/img-id1226-object-2.png,wapi,41,elderly,female,30 64,64 65,54 135,115 57,Inf Inf
data_CTai/face_images/img-id1227-object-1.png,sassandra,2,infant,female,49 51,87 51,60 112,161 74,Inf Inf
data_CTai/face_images/img-id1227-object-2.png,shogun,8,juvenile,male,78 75,116 84,86 155,Inf Inf,14 52
data_CTai/face_images/img-id1227-object-3.png,wapi,41,elderly,female,Inf Inf,19 104,39 183,88 81,Inf Inf
data_CTai/face_images/img-id1228-object-1.png,wapi,41,elderly,female,Inf Inf,25 60,12 146,90 65,Inf Inf
data_CTai/face_images/img-id1228-object-2.png,shogun,8,juvenile,male,85 78,125 82,98 148,Inf Inf,26 57
data_CTai/face_images/img-id1228-object-3.png,sumatra,44,elderly,female,98 112,145 109,91 211,Inf Inf,Inf Inf
data_CTai/face_images/img-id1228-object-4.png,sassandra,2,infant,female,83 33,129 30,113 95,Inf Inf,Inf Inf
data_CTai/face_images/img-id1230-object-1.png,shogun,8,juvenile,male,107 63,Inf Inf,112 138,Inf Inf,32 51
data_CTai/face_images/img-id1231-object-1.png,sassandra,2,infant,female,60 38,98 33,89 88,Inf Inf,Inf Inf
data_CTai/face_images/img-id1232-object-1.png,sassandra,2,infant,female,24 46,49 50,9 118,128 81,Inf Inf
data_CTai/face_images/img-id1232-object-2.png,shogun,8,juvenile,male,98 58,133 57,122 137,Inf Inf,31 50
data_CTai/face_images/img-id1232-object-3.png,wapi,41,elderly,female,Inf Inf,27 87,48 166,92 68,Inf Inf
data_CTai/face_images/img-id1233-object-2.png,shogun,8,juvenile,male,97 56,130 55,120 139,Inf Inf,29 58
data_CTai/face_images/img-id1234-object-1.png,sassandra,2,infant,female,Inf Inf,44 49,17 119,114 79,Inf Inf
data_CTai/face_images/img-id1234-object-2.png,shogun,8,juvenile,male,97 60,133 55,117 137,Inf Inf,23 46
data_CTai/face_images/img-id1236-object-1.png,sassandra,2,infant,female,76 91,119 109,72 166,Inf Inf,Inf Inf
data_CTai/face_images/img-id1236-object-2.png,shogun,8,juvenile,male,140 48,167 35,183 109,Inf Inf,47 64
data_CTai/face_images/img-id1237-object-1.png,shogun,8,juvenile,male,82 56,114 51,102 112,Inf Inf,24 49
data_CTai/face_images/img-id1238-object-1.png,shogun,8,juvenile,male,41 59,83 57,69 120,137 41,Inf Inf
data_CTai/face_images/img-id1241-object-1.png,shogun,8,juvenile,male,65 35,125 34,94 120,Inf Inf,Inf Inf
data_CTai/face_images/img-id1242-object-1.png,shogun,8,juvenile,male,72 114,139 107,122 215,Inf Inf,217 71
data_CTai/face_images/img-id1243-object-1.png,shogun,8,juvenile,male,38 134,94 144,62 246,194 124,Inf Inf
data_CTai/face_images/img-id1244-object-1.png,shogun,8,juvenile,male,51 122,122 140,60 237,Inf Inf,198 127
data_CTai/face_images/img-id1245-object-1.png,shogun,8,juvenile,male,52 130,117 148,64 240,202 130,Inf Inf
data_CTai/face_images/img-id1247-object-1.png,lilou,2,infant,male,104 138,134 163,63 209,Inf Inf,38 89
data_CTai/face_images/img-id1247-object-2.png,louise,29,adult,female,67 87,138 84,105 211,Inf Inf,Inf Inf
data_CTai/face_images/img-id1249-object-1.png,louise,29,adult,female,51 78,134 86,70 207,249 99,Inf Inf
data_CTai/face_images/img-id1250-object-1.png,louise,29,adult,female,97 142,193 142,147 276,295 82,Inf Inf
data_CTai/face_images/img-id1251-object-1.png,wala,4,infant,female,85 104,148 104,122 192,Inf Inf,Inf Inf
data_CTai/face_images/img-id1252-object-1.png,wala,4,infant,female,22 62,50 71,7 143,153 120,Inf Inf
data_CTai/face_images/img-id1253-object-1.png,wapi,41,elderly,female,168 152,247 127,237 250,Inf Inf,Inf Inf
data_CTai/face_images/img-id1253-object-2.png,wala,4,infant,female,146 165,205 137,214 221,Inf Inf,61 168
data_CTai/face_images/img-id1254-object-1.png,wala,4,infant,female,139 127,202 119,160 196,Inf Inf,51 78
data_CTai/face_images/img-id1255-object-1.png,wala,4,infant,female,25 68,68 64,23 170,173 100,Inf Inf
data_CTai/face_images/img-id1257-object-1.png,wala,4,infant,female,151 95,201 92,179 209,Inf Inf,45 106
data_CTai/face_images/img-id1259-object-1.png,akrouba,5,infant,female,100 180,126 124,208 197,Inf Inf,Inf Inf
data_CTai/face_images/img-id1260-object-1.png,akrouba,5,infant,female,124 200,136 134,217 199,Inf Inf,Inf Inf
data_CTai/face_images/img-id1261-object-1.png,akrouba,5,infant,female,76 166,91 109,180 163,Inf Inf,Inf Inf
data_CTai/face_images/img-id1263-object-1.png,akrouba,5,infant,female,108 137,178 125,165 220,Inf Inf,Inf Inf
data_CTai/face_images/img-id1264-object-1.png,akrouba,5,infant,female,121 80,189 80,151 175,Inf Inf,Inf Inf
data_CTai/face_images/img-id1266-object-1.png,akrouba,5,infant,female,38 63,73 72,25 167,185 101,Inf Inf
data_CTai/face_images/img-id1268-object-1.png,akrouba,5,infant,female,21 65,59 70,6 173,159 101,Inf Inf
data_CTai/face_images/img-id1269-object-1.png,akrouba,5,infant,female,130 89,192 97,152 174,Inf Inf,Inf Inf
data_CTai/face_images/img-id1270-object-1.png,akrouba,5,infant,female,110 74,175 81,136 164,Inf Inf,Inf Inf
data_CTai/face_images/img-id1271-object-1.png,akwaba,0,infant,male,68 70,111 60,98 127,Inf Inf,Inf Inf
data_CTai/face_images/img-id1271-object-2.png,atra,28,adult,female,102 148,157 157,96 261,Inf Inf,23 79
